identifier1,identifier2,lemma,grouping_x,grouping_y,context_x,context_y,judgment
nf_1987_773961.txt-1369-0,nf_1830_754783.txt-533-1,ounce_nn,2,1,ounces of bleached sweet almonds with a rolling pin.,Six ounces of powdered white sugar.,4.0
nf_1833_747505.txt-2389-80,nf_1830_754783.txt-759-15,ounce_nn,1,1,"as not having a sufficiency in value in silver and all other exports to discharge the whole demand of their imports: it would then be next to a miracle if silver did not rise to above five shillings and two pence per ounce in the market, in proportion to the balance of debt against them; and their trading circumstances continue to decline, as ours have; their silver would be brought to twenty seven shillings per ounce, as ours is, and the current money of Great Britain be at the rate of twenty shillings per ounce, whatever the lawful money might be. ""","If made with isinglass, you must use two ounces of sweet, and an ounce of bitter almonds, with the addition of the grated rind of a large lemon, and a large stick of cinnamon, broken up, a glass of wine, and half a glass of rose-water.",4.0
nf_1839_747507.txt-381-1,nf_1830_754783.txt-759-15,ounce_nn,1,1,"An ounce of gold will thus generally buy more wheat and other raw produce, in the United States, than it will in England, and more cloth or hardware in England than it will in the United States.","If made with isinglass, you must use two ounces of sweet, and an ounce of bitter almonds, with the addition of the grated rind of a large lemon, and a large stick of cinnamon, broken up, a glass of wine, and half a glass of rose-water.",4.0
nf_1841_747994.txt-1287-9,nf_1830_754783.txt-759-15,ounce_nn,1,1,A man much engaged in alchemy could take four ounces of sweetened and sublimated mercury,"If made with isinglass, you must use two ounces of sweet, and an ounce of bitter almonds, with the addition of the grated rind of a large lemon, and a large stick of cinnamon, broken up, a glass of wine, and half a glass of rose-water.",4.0
nf_1852_748165.txt-2838-11,nf_1830_754783.txt-759-15,ounce_nn,1,1,"If a barrel of flour in Lima be exchanged for ten ounces of silver, the cost of producing the flour, and of transporting it to Lima, is equal to the cost of producing the silver and transporting it to the same place.","If made with isinglass, you must use two ounces of sweet, and an ounce of bitter almonds, with the addition of the grated rind of a large lemon, and a large stick of cinnamon, broken up, a glass of wine, and half a glass of rose-water.",4.0
nf_1833_747463.txt-3335-38,nf_1841_747926.txt-251-30,lane_nn,1,1,"carve in another fashion) - shapeless, overhanging buildings, some with pillars, leaning one against the other for support against the sea wind and leaving between them awkward spaces of narrow and winding channels, lanes, and passages, often flooded by /q/ the equinoctial tides.","The whole of this neighborhood of Brookline is a kind of landscape garden, and there is nothing in America, of the sort, so inexpressibly charming as the lanes which lead from one cottage, or villa, to another.",4.0
nf_1833_747505.txt-2389-80,nf_1837_757476.txt-2076-29,ounce_nn,1,1,"as not having a sufficiency in value in silver and all other exports to discharge the whole demand of their imports: it would then be next to a miracle if silver did not rise to above five shillings and two pence per ounce in the market, in proportion to the balance of debt against them; and their trading circumstances continue to decline, as ours have; their silver would be brought to twenty seven shillings per ounce, as ours is, and the current money of Great Britain be at the rate of twenty shillings per ounce, whatever the lawful money might be. ""","The proportions of the ingredients are a pound and a half of fine salt, half a pound of brown sugar, an ounce of black pepper and an ounce of cloves pounded to powder, a small bit of sal prunella, and a quart of stale strong beer or porter.",3.0
nf_1845_747414.txt-495-35,nf_1833_747505.txt-2389-80,ounce_nn,1,1,"The Liberty Party will not cease in their efforts in this matter, till the postage here is the same as it is in England; TWO CENTS, PREPAID BY STAMPS, FOR /z/ OUNCE.","as not having a sufficiency in value in silver and all other exports to discharge the whole demand of their imports: it would then be next to a miracle if silver did not rise to above five shillings and two pence per ounce in the market, in proportion to the balance of debt against them; and their trading circumstances continue to decline, as ours have; their silver would be brought to twenty seven shillings per ounce, as ours is, and the current money of Great Britain be at the rate of twenty shillings per ounce, whatever the lawful money might be. """,4.0
nf_1852_748165.txt-2838-11,nf_1833_747505.txt-2389-80,ounce_nn,1,1,"If a barrel of flour in Lima be exchanged for ten ounces of silver, the cost of producing the flour, and of transporting it to Lima, is equal to the cost of producing the silver and transporting it to the same place.","as not having a sufficiency in value in silver and all other exports to discharge the whole demand of their imports: it would then be next to a miracle if silver did not rise to above five shillings and two pence per ounce in the market, in proportion to the balance of debt against them; and their trading circumstances continue to decline, as ours have; their silver would be brought to twenty seven shillings per ounce, as ours is, and the current money of Great Britain be at the rate of twenty shillings per ounce, whatever the lawful money might be. """,2.0
nf_1833_747505.txt-2389-80,nf_1987_773961.txt-1330-2,ounce_nn,1,2,"as not having a sufficiency in value in silver and all other exports to discharge the whole demand of their imports: it would then be next to a miracle if silver did not rise to above five shillings and two pence per ounce in the market, in proportion to the balance of debt against them; and their trading circumstances continue to decline, as ours have; their silver would be brought to twenty seven shillings per ounce, as ours is, and the current money of Great Britain be at the rate of twenty shillings per ounce, whatever the lawful money might be. """,Simmer 2 ounces of the chips in 1 quart of water for sixty minutes.,4.0
nf_1991_774072.txt-374-46,nf_1833_747505.txt-2389-80,ounce_nn,2,1,"Finish 3 cups (750 milliliters) of fish veloute with 4 egg yolks and 4 ounces (125 grams) of butter, or prepare a flourless version by finishing 3 cups (750 milliliters) of fish stock with 8 egg yolks and 4 ounces (125 grams) of butter.","as not having a sufficiency in value in silver and all other exports to discharge the whole demand of their imports: it would then be next to a miracle if silver did not rise to above five shillings and two pence per ounce in the market, in proportion to the balance of debt against them; and their trading circumstances continue to decline, as ours have; their silver would be brought to twenty seven shillings per ounce, as ours is, and the current money of Great Britain be at the rate of twenty shillings per ounce, whatever the lawful money might be. """,3.0
nf_1839_747507.txt-381-1,nf_1833_747505.txt-2577-1,ounce_nn,1,1,"An ounce of gold will thus generally buy more wheat and other raw produce, in the United States, than it will in England, and more cloth or hardware in England than it will in the United States.","the ounce, if payment should be made in bullion, or otherwise milled dollars at 65. each, should be the lawful money of the province, and no person should receive or pay within the province, c c /z/ bills of credit of any of the other Governments of New England.",4.0
nf_1833_747505.txt-2577-1,nf_1841_747994.txt-1287-9,ounce_nn,1,1,"the ounce, if payment should be made in bullion, or otherwise milled dollars at 65. each, should be the lawful money of the province, and no person should receive or pay within the province, c c /z/ bills of credit of any of the other Governments of New England.",A man much engaged in alchemy could take four ounces of sweetened and sublimated mercury,4.0
nf_1845_747414.txt-495-35,nf_1833_747505.txt-2577-1,ounce_nn,1,1,"The Liberty Party will not cease in their efforts in this matter, till the postage here is the same as it is in England; TWO CENTS, PREPAID BY STAMPS, FOR /z/ OUNCE.","the ounce, if payment should be made in bullion, or otherwise milled dollars at 65. each, should be the lawful money of the province, and no person should receive or pay within the province, c c /z/ bills of credit of any of the other Governments of New England.",4.0
nf_1833_747505.txt-2577-1,nf_1847_754437.txt-1663-9,ounce_nn,1,1,"the ounce, if payment should be made in bullion, or otherwise milled dollars at 65. each, should be the lawful money of the province, and no person should receive or pay within the province, c c /z/ bills of credit of any of the other Governments of New England.","The richest ore, worth from one to four ounces per ton, occurs in irregular patches and bands very small in",4.0
nf_1849_748465.txt-678-3,nf_1833_747505.txt-2577-1,ounce_nn,1,1,"-- Dissolve one ounce of chloride of silver in a solution of two ounces of cyanide of potassium, previously dissolved in one quart of water.","the ounce, if payment should be made in bullion, or otherwise milled dollars at 65. each, should be the lawful money of the province, and no person should receive or pay within the province, c c /z/ bills of credit of any of the other Governments of New England.",4.0
nf_1833_747505.txt-2577-1,nf_1852_748165.txt-2838-11,ounce_nn,1,1,"the ounce, if payment should be made in bullion, or otherwise milled dollars at 65. each, should be the lawful money of the province, and no person should receive or pay within the province, c c /z/ bills of credit of any of the other Governments of New England.","If a barrel of flour in Lima be exchanged for ten ounces of silver, the cost of producing the flour, and of transporting it to Lima, is equal to the cost of producing the silver and transporting it to the same place.",4.0
nf_1837_757476.txt-2308-22,nf_1834_747621.txt-365-4,bit_nn,1,1,"Half an hour before you take it up, put in through the hole in the centre of the crust, some bits of butter rolled in flour","// /z/ Get a bit of wood, or half of a tobacco-pipe, hold it between the two fore-fingers of each hand, and, without letting it go, after a little practice, you may leap over it, forward and backward without difficulty: when perfect in this, you may place the tops of the two middle fingers together, and leap over them both ways, without either separating or touching them with the feet.",3.0
